date,coin_id,symbol,price_usd,market_cap_usd,volume_usd,return_pct,rolling_vol_14d,drawdown_pct,weekday,month,return_3d,is_dip_3d
2024-09-14,bitcoin,BTC,60620.62747295754,1197832322916.0117,31919740723.76027,,,0.0,Saturday,9,,0
2024-09-15,bitcoin,BTC,60003.29940083042,1185255944124.8464,15800120841.166773,-1.0183465560505756,,-1.01834655605058,Sunday,9,,0
2024-09-16,bitcoin,BTC,59214.80226801806,1169677517083.0613,17289597542.866756,-1.3140896262138768,,-2.319054195812488,Monday,9,,0
2024-09-17,bitcoin,BTC,58211.123231286256,1150499194409.9338,32196570894.402115,-1.6949799683345201,,-3.9747266600731677,Tuesday,9,-3.974726660073169,0
2024-09-18,bitcoin,BTC,60317.0319794625,1191818552363.611,34191170117.78261,3.617708491569527,,-0.500812192401781,Wednesday,9,0.5228588790364697,0
2024-09-19,bitcoin,BTC,61440.41208494509,1211837853548.9265,40445339415.1129,1.8624591904075949,,0.0,Thursday,9,3.7585362640467412,0
2024-09-20,bitcoin,BTC,62966.52931910512,1243871590271.493,41959080716.28771,2.4838981093584955,,0.0,Friday,9,8.169239526481098,0
2024-09-21,bitcoin,BTC,63128.224540748255,1246475981189.1353,35587830476.533394,0.25679551245978427,,0.0,Saturday,9,4.660694449028835,0
2024-09-22,bitcoin,BTC,63403.40234925936,1254104417392.48,12938083115.659332,0.4359029744824827,,0.0,Sunday,9,3.1949497044393427,0
2024-09-23,bitcoin,BTC,63582.59956924825,1255899286380.1958,20349365412.816723,0.282630290093544,,0.0,Monday,9,0.9784090957609903,0
2024-09-24,bitcoin,BTC,63327.02654450202,1251095079247.0432,23998847798.757656,-0.40195434989707124,,-0.4019543498970668,Tuesday,9,0.31491778075500854,0
2024-09-25,bitcoin,BTC,64334.14274876097,1271183646356.5713,31490984593.70592,1.590341848043697,,0.0,Wednesday,9,1.4679660160421548,0
2024-09-26,bitcoin,BTC,63151.89959401337,1245721254991.302,26087643765.748165,-1.8376605395435508,,-1.8376605395435535,Thursday,9,-0.6773865462449402,0
2024-09-27,bitcoin,BTC,65130.76884023231,1287151352432.846,37995568903.94455,3.1335070820364352,,0.0,Friday,9,2.848297787142662,0
2024-09-28,bitcoin,BTC,65791.00212541742,1299708226182.0725,32664917503.931107,1.0137041170275252,1.7663800195886181,0.0,Saturday,9,2.2645197626178115,0
